"","IntDate","HousehldID","RprtSrc","Valid","AnimalsDead","AnimalsSick","CowsDied","GoatsDied","SheepDied","ChickenDied","ChicksDied","CowSick","GoatsSick","SheepSick"
"1902",2014-11-02,"13-265-3","Toll Free Number",1,"0","1","0","0","0","0","0","0","1","0"
"1903",2014-11-06,"13-265-3","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"1904",2014-12-12,"13-265-3","Toll Free Number",1,"0","1","0","0","0","0","0","0","1","0"
"1905",2015-01-28,"13-265-3","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"1906",2014-01-31,"13-267-4","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"1907",2014-02-26,"13-267-4","Household Interviews",1,"1","0","1","0","0","0","0","0","0","0"
"1908",2014-02-26,"13-267-4","Toll Free Number",1,"0","1","0","0","0","0","0","1","0","0"
"1909",2014-03-12,"13-267-4","Household Interviews",1,"0","1","0","0","0","0","0","1","0","0"
"1910",2014-10-22,"13-267-4","Toll Free Number",0,"99","99","0","0","0","0","0","0","0","0"
"1911",2013-07-16,"13-267-5","Toll Free Number",1,"1","1","0","0","1","0","0","1","0","0"
"1912",2013-09-11,"13-267-5","Toll Free Number",1,"0","1","0","0","0","0","0","1","0","0"
"1913",2013-03-21,"13-267-5","Household Interviews",1,"0","1","0","0","0","0","0","1","0","0"
"1914",2013-05-03,"13-267-5","Toll Free Number",1,"0","1","0","0","0","0","0","1","0","0"
"1915",2013-05-17,"13-267-5","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"1916",2013-05-22,"13-267-5","Toll Free Number",1,"0","1","0","0","0","0","0","1","0","0"
"1917",2013-05-23,"13-267-5","Toll Free Number",1,"0","1","0","0","0","0","0","1","0","0"
"1918",2013-06-27,"13-267-5","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"1919",2013-07-26,"13-267-5","Toll Free Number",0,"99","99","0","0","0","0","0","0","0","0"
"1920",2013-07-25,"13-267-5","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"1921",2013-08-08,"13-267-5","Household Interviews",1,"0","1","0","0","0","0","0","1","0","0"
"1922",2013-09-19,"13-267-5","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"1923",2013-11-13,"13-267-5","Toll Free Number",1,"0","1","0","0","0","0","0","1","0","0"
"1924",2013-11-14,"13-267-5","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"1925",2014-03-24,"13-267-5","Toll Free Number",0,"99","99","0","0","0","0","0","0","0","0"
"1926",2014-04-09,"13-267-5","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"1927",2014-05-15,"13-267-5","Toll Free Number",1,"0","1","0","0","0","0","0","1","0","0"
"1928",2014-05-17,"13-267-5","Toll Free Number",0,"99","99","0","0","0","0","0","0","0","0"
"1929",2014-06-27,"13-267-5","Toll Free Number",1,"0","1","0","0","0","0","0","1","0","0"
"1930",2014-07-02,"13-267-5","Household Interviews",1,"0","1","0","0","0","0","0","1","0","0"
"1931",2014-07-03,"13-267-5","Toll Free Number",1,"0","1","0","0","0","0","0","0","1","0"
"1932",2014-07-10,"13-267-5","Toll Free Number",1,"0","1","0","0","0","0","0","1","0","0"
"1933",2014-07-16,"13-267-5","Household Interviews",1,"0","1","0","0","0","0","0","0","0","1"
"1934",2014-08-13,"13-267-5","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"1935",2014-08-21,"13-267-5","Toll Free Number",1,"0","1","0","0","0","0","0","1","0","0"
"1936",2014-08-27,"13-267-5","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"1937",2014-09-02,"13-267-5","Toll Free Number",1,"0","1","0","0","0","0","0","1","0","0"
"1938",2014-09-10,"13-267-5","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"1939",2014-09-17,"13-267-5","Toll Free Number",0,"99","99","0","0","0","0","0","0","0","0"
"1940",2014-11-22,"13-267-5","Toll Free Number",1,"0","1","0","0","0","0","0","0","1","0"
"1941",2014-12-14,"13-267-5","Toll Free Number",1,"0","1","0","0","0","0","0","1","0","0"
"1942",2015-02-02,"13-267-5","Toll Free Number",1,"0","1","0","0","0","0","0","1","0","0"
"1943",2013-06-14,"13-268-3","Toll Free Number",1,"0","1","0","0","0","0","0","1","0","0"
"1944",2013-06-20,"13-268-3","Toll Free Number",1,"0","1","0","0","0","0","0","0","0","1"
"1945",2014-08-14,"13-268-3","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"1946",2014-09-10,"13-268-3","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"1947",2014-10-21,"13-268-3","Toll Free Number",0,"99","99","0","0","0","0","0","0","0","0"
"1948",2014-10-22,"13-268-3","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"1949",2013-03-14,"13-269-2","Toll Free Number",0,"99","99","0","0","0","0","0","0","0","0"
"1950",2013-03-09,"13-269-2","Household Interviews",1,"0","1","0","0","0","0","0","0","0","1"
"1951",2013-03-23,"13-269-2","Household Interviews",1,"0","0","0","0","0","0","0","0","0","0"
"1952",2013-04-06,"13-269-2","Household Interviews",1,"0","1","0","0","0","0","0","1","0","1"
"1953",2013-04-20,"13-269-2","Household Interviews",1,"0","1","0","0","0","0","0","0","0","1"
"1954",2013-05-18,"13-269-2","Household Interviews",1,"0","1","0","0","0","0","0","0","0","1"
"1955",2013-07-13,"13-269-2","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"1956",2013-08-29,"13-269-2","Toll Free Number",1,"0","1","0","0","0","0","0","0","0","1"
"1957",2013-09-21,"13-269-2","Household Interviews",1,"0","1","0","0","0","0","0","0","0","1"
"1958",2013-11-02,"13-269-2","Household Interviews",1,"0","1","0","0","0","0","0","0","0","1"
"1959",2013-11-16,"13-269-2","Toll Free Number",0,"99","99","0","0","0","0","0","0","0","0"
"1960",2014-01-27,"13-269-2","Toll Free Number",1,"0","1","0","0","0","0","0","0","0","1"
"1961",2014-01-30,"13-269-2","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"1962",2015-01-15,"13-269-2","Toll Free Number",1,"0","1","0","0","0","0","0","1","0","1"
"1963",2014-03-27,"13-269-3","Household Interviews",1,"0","1","0","0","0","0","0","0","0","1"
"1964",2014-04-02,"13-269-3","Toll Free Number",1,"0","1","0","0","0","0","0","0","0","1"
"1965",2014-04-10,"13-269-3","Household Interviews",1,"0","1","0","0","0","0","0","1","0","0"
"1966",2014-05-27,"13-269-3","Toll Free Number",1,"0","1","0","0","0","0","0","0","0","1"
"1967",2014-06-05,"13-269-3","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"1968",2014-07-25,"13-269-3","Toll Free Number",1,"0","1","0","0","0","0","0","0","0","1"
"1969",2014-07-27,"13-269-3","Toll Free Number",1,"0","1","0","0","0","0","0","0","0","1"
"1970",2014-07-31,"13-269-3","Household Interviews",1,"0","1","0","0","0","0","0","0","0","1"
"1971",2014-08-04,"13-269-3","Toll Free Number",0,"99","99","0","0","0","0","0","0","0","0"
"1972",2014-08-14,"13-269-3","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"1973",2014-08-14,"13-269-3","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"1974",2014-10-09,"13-269-3","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"1975",2014-10-23,"13-269-3","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"1976",2014-11-19,"13-269-3","Household Interviews",1,"0","1","0","0","0","0","0","1","0","0"
"1977",2014-12-04,"13-269-3","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"1978",2013-04-25,"13-27-15","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"1979",2013-07-18,"13-27-15","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"1980",2013-07-18,"13-27-15","Household Interviews",1,"1","0","0","1","0","0","0","0","0","0"
"1981",2013-08-29,"13-27-15","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"1982",2013-09-26,"13-27-15","Household Interviews",1,"0","1","0","0","0","0","0","0","1","0"
"1983",2013-10-10,"13-27-15","Household Interviews",1,"0","1","0","0","0","0","0","1","0","0"
"1984",2014-03-04,"13-27-15","Household Interviews",1,"1","0","0","0","1","0","0","0","0","0"
"1985",2014-03-18,"13-27-15","Household Interviews",1,"1","0","0","0","1","0","0","0","0","0"
"1986",2014-07-08,"13-27-15","Household Interviews",1,"0","0","0","0","0","0","0","0","0","0"
"1987",2014-07-22,"13-27-15","Household Interviews",1,"1","0","0","0","1","0","0","0","0","0"
"1988",2014-09-16,"13-27-15","Household Interviews",1,"0","1","0","0","0","0","0","0","0","1"
"1989",2014-10-28,"13-27-15","Household Interviews",1,"1","1","0","0","0","0","1","1","0","0"
"1990",2014-12-09,"13-27-15","Household Interviews",1,"0","1","0","0","0","0","0","0","1","0"
"1991",2015-01-08,"13-27-15","Household Interviews",1,"0","1","0","0","0","0","0","0","0","1"
"1992",2015-01-21,"13-27-15","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"1993",2013-10-23,"13-27-16","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"1994",2014-05-14,"13-27-16","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"1995",2014-08-05,"13-27-16","Toll Free Number",1,"0","1","0","0","0","0","0","0","1","0"
"1996",2014-08-21,"13-27-16","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"1997",2014-09-03,"13-27-16","Household Interviews",1,"0","1","0","0","0","0","0","1","0","0"
"1998",2014-09-30,"13-27-16","Toll Free Number",1,"0","1","0","0","0","0","0","1","0","0"
"1999",2014-10-01,"13-27-16","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"2000",2014-10-14,"13-27-16","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"2001",2014-11-25,"13-27-16","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"2002",2013-07-18,"13-27-17","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"2003",2013-11-21,"13-27-17","Household Interviews",1,"1","0","1","0","0","0","0","0","0","0"
"2004",2013-04-11,"13-27-17","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"2005",2014-06-10,"13-27-17","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"2006",2013-05-10,"13-27-18","Household Interviews",1,"1","0","0","0","0","1","0","0","0","0"
"2007",2013-07-04,"13-27-18","Household Interviews",1,"0","1","0","0","0","0","0","0","1","0"
"2008",2014-08-05,"13-27-18","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"2009",2014-09-02,"13-27-18","Household Interviews",1,"0","1","0","0","0","0","0","1","0","0"
"2010",2013-06-15,"13-270-2","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"2011",2013-07-13,"13-270-2","Household Interviews",1,"1","1","0","0","1","0","0","0","0","1"
"2012",2013-08-24,"13-270-2","Household Interviews",1,"0","1","0","0","0","0","0","0","0","1"
"2013",2013-09-21,"13-270-2","Household Interviews",1,"0","1","0","0","0","0","0","1","0","0"
"2014",2014-05-23,"13-270-2","Household Interviews",1,"1","0","0","0","1","0","0","0","0","0"
"2015",2014-11-01,"13-270-2","Toll Free Number",1,"0","1","0","0","0","0","0","1","0","0"
"2016",2014-12-17,"13-270-2","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"2017",2015-01-14,"13-270-2","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"2018",2013-05-01,"13-278-2","Household Interviews",1,"1","0","0","0","0","1","0","0","0","0"
"2019",2013-05-01,"13-278-2","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"2020",2013-10-02,"13-278-2","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"2021",2013-06-25,"13-278-2","Toll Free Number",1,"0","1","0","0","0","0","0","1","0","0"
"2022",2013-06-26,"13-278-2","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"2023",2013-07-10,"13-278-2","Household Interviews",1,"0","1","0","0","0","0","0","0","0","1"
"2024",2013-08-12,"13-278-2","Toll Free Number",1,"0","1","0","0","0","0","0","0","0","1"
"2025",2013-08-21,"13-278-2","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"2026",2014-01-10,"13-278-2","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"2027",2014-04-17,"13-278-2","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"2028",2014-04-14,"13-278-3","Toll Free Number",1,"0","1","0","0","0","0","0","0","0","1"
"2029",2013-11-12,"13-280-1","Household Interviews",1,"1","0","0","0","0","1","1","0","0","0"
"2030",2013-12-05,"13-289-3","Household Interviews",1,"0","1","0","0","0","0","0","1","0","0"
"2031",2013-02-24,"13-289-3","Toll Free Number",0,"99","99","0","0","0","0","0","0","0","0"
"2032",2013-03-28,"13-289-3","Household Interviews",1,"1","0","0","0","0","0","1","0","0","0"
"2033",2013-06-20,"13-289-3","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"2034",2013-09-26,"13-289-3","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"2035",2014-02-21,"13-289-3","Household Interviews",1,"0","1","0","0","0","0","0","1","0","0"
"2036",2014-02-16,"13-289-3","Toll Free Number",1,"0","1","0","0","0","0","0","1","0","0"
"2037",2014-06-11,"13-289-3","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"2038",2014-07-23,"13-289-3","Household Interviews",1,"0","1","0","0","0","0","0","1","0","0"
"2039",2014-11-26,"13-289-3","Household Interviews",1,"1","0","0","0","0","0","1","0","0","0"
"2040",2015-02-10,"13-289-3","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"2041",2013-03-28,"13-289-4","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"2042",2013-06-02,"13-289-4","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"2043",2013-11-07,"13-289-4","Household Interviews",1,"1","0","0","0","0","1","1","0","0","0"
"2044",2013-02-14,"13-293-2","Household Interviews",1,"0","1","0","0","0","0","0","1","0","1"
"2045",2013-04-11,"13-293-2","Household Interviews",1,"0","1","0","0","0","0","0","0","0","1"
"2046",2013-06-06,"13-293-2","Household Interviews",1,"0","1","0","0","0","0","0","0","0","1"
"2047",2013-11-21,"13-293-2","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"2048",2013-11-07,"13-293-2","Household Interviews",1,"1","0","1","0","0","0","0","0","0","0"
"2049",2013-10-10,"13-293-2","Household Interviews",1,"0","1","0","0","0","0","0","1","0","0"
"2050",2014-02-04,"13-293-2","Household Interviews",1,"0","1","0","0","0","0","0","1","0","0"
"2051",2014-02-04,"13-293-2","Household Interviews",1,"0","1","0","0","0","0","0","0","0","1"
"2052",2014-02-21,"13-293-2","Household Interviews",1,"0","0","0","0","0","0","0","0","0","0"
"2053",2015-01-06,"13-294-1","Toll Free Number",0,"99","99","0","0","0","0","0","0","0","0"
"2054",2013-04-09,"13-3-5","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"2055",2013-05-07,"13-3-5","Household Interviews",1,"0","0","0","0","0","0","0","0","0","0"
"2056",2013-05-21,"13-3-5","Household Interviews",1,"1","0","0","0","0","0","1","0","0","0"
"2057",2014-11-01,"13-3-5","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"2058",2013-03-28,"13-30-2","Household Interviews",1,"0","1","0","0","0","0","0","0","1","0"
"2059",2013-07-04,"13-30-2","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"2060",2013-04-17,"13-300-2","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"2061",2013-09-04,"13-300-2","Household Interviews",1,"1","0","0","0","0","0","1","0","0","0"
"2062",2013-09-18,"13-300-2","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"2063",2013-12-11,"13-300-2","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"2064",2014-03-21,"13-300-2","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"2065",2014-04-04,"13-300-2","Household Interviews",0,"1","99","0","0","0","0","0","0","0","0"
"2066",2014-06-25,"13-300-2","Toll Free Number",1,"0","1","0","0","0","0","0","1","0","0"
"2067",2014-06-27,"13-300-2","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"2068",2014-07-19,"13-300-2","Toll Free Number",0,"99","99","0","0","0","0","0","0","0","0"
"2069",2014-07-25,"13-300-2","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"2070",2014-08-08,"13-300-2","Household Interviews",1,"0","1","0","0","0","0","0","1","0","0"
"2071",2014-08-22,"13-300-2","Household Interviews",1,"0","1","0","0","0","0","0","1","0","0"
"2072",2014-08-28,"13-300-2","Toll Free Number",0,"99","99","0","0","0","0","0","0","0","0"
"2073",2014-09-05,"13-300-2","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"2074",2014-10-03,"13-300-2","Household Interviews",1,"0","1","0","0","0","0","0","1","0","0"
"2075",2014-11-20,"13-300-2","Toll Free Number",0,"99","99","0","0","0","0","0","0","0","0"
"2076",2014-11-28,"13-300-2","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"2077",2013-12-04,"13-302-2","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"2078",2013-11-26,"13-302-2","Toll Free Number",0,"99","99","0","0","0","0","0","0","0","0"
"2079",2013-06-20,"13-302-2","Household Interviews",1,"0","1","0","0","0","0","0","1","0","0"
"2080",2013-06-28,"13-302-2","Toll Free Number",0,"99","99","0","0","0","0","0","0","0","0"
"2081",2013-07-08,"13-302-2","Toll Free Number",1,"0","1","0","0","0","0","0","1","0","0"
"2082",2013-07-17,"13-302-2","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"2083",2013-07-18,"13-302-2","Toll Free Number",0,"99","99","0","0","0","0","0","0","0","0"
"2084",2013-09-09,"13-302-2","Toll Free Number",0,"99","99","0","0","0","0","0","0","0","0"
"2085",2014-01-07,"13-302-2","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"2086",2014-02-05,"13-302-2","Toll Free Number",0,"99","99","0","0","0","0","0","0","0","0"
"2087",2014-03-04,"13-302-2","Household Interviews",1,"1","0","1","0","0","0","0","0","0","0"
"2088",2014-03-06,"13-302-2","Toll Free Number",1,"0","1","0","0","0","0","0","1","0","0"
"2089",2014-03-18,"13-302-2","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"2090",2014-08-11,"13-302-2","Toll Free Number",0,"99","99","0","0","0","0","0","0","0","0"
"2091",2014-08-28,"13-302-2","Toll Free Number",0,"99","99","0","0","0","0","0","0","0","0"
"2092",2014-10-08,"13-302-2","Toll Free Number",0,"99","99","0","0","0","0","0","0","0","0"
"2093",2014-10-14,"13-302-2","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"2094",2014-11-25,"13-302-2","Household Interviews",1,"1","0","0","0","0","1","1","0","0","0"
"2095",2015-01-23,"13-302-2","Toll Free Number",1,"0","1","0","0","0","0","0","1","0","0"
"2096",2013-11-27,"13-304-2","Toll Free Number",1,"0","1","0","0","0","0","0","0","1","0"
"2097",2013-03-21,"13-304-2","Household Interviews",1,"0","1","0","0","0","0","0","0","1","0"
"2098",2013-04-04,"13-304-2","Household Interviews",1,"0","0","0","0","0","0","0","0","0","0"
"2099",2013-04-18,"13-304-2","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"2100",2013-05-06,"13-304-2","Toll Free Number",1,"0","1","0","0","0","0","0","1","0","0"
"2101",2013-05-11,"13-304-2","Toll Free Number",0,"99","99","0","0","0","0","0","0","0","0"
